"","provenance","created_at","user_id","screen_name","hi_text","en_text","source","favorite_count","retweet_count","hashtags","place_name","country_code","query","is_retweet","UID","country","hits"
"175","API","2019-01-22 10:24:46",3935450898,"MahendraBJYM","मोदी सरकार किसानों को Soil Health Card दे रही है, जिससे किसानों को मिट्टी की गुणवत्ता का अध्ययन करके एक अच्छी फ़सल प्राप्त करने में सहायता मिल रही है। 
अभी तक देशभर में 17,93,40,643 सॉयल हेल्थ कार्ड किसानों को वितरित किए जा चुके हैं।  #लक्ष्य_हमारा_मोदी_दोबारा","The Modi government is giving Soil Health Card to the farmers, which is helping farmers get a good harvest by studying soil quality. So far 17,93,40,643 Soil Health Cards have been distributed to the farmers across the country. #Target_your_modi_dobara","Twitter for iPhone",15,5,"लक्ष्य_हमारा_मोदी_दोबारा",NA,NA,"soil health",FALSE,118663,NA,"soil health"
"176","API","2019-01-22 09:01:21",3935450898,"MahendraBJYM","मोदी सरकार किसानों को Soil Health Card दे रही है जिससे किसानों को मिट्टी की गुणवत्ता का अध्ययन करके एक अच्छी फ़सल प्राप्त करने में सहायता मिल रही है

17,93,40,643 Soil Health Cards have been Dispatched! 

@BJYM @poonam_mahajan

#लक्ष्य_हमारा_मोदी_दोबारा","The Modi government is giving Soil Health Card to the farmers so that farmers are getting help in achieving a good crop by studying the quality of soils. NA17,93,40,643 Soil Health Cards have been dispatched! @BJYM @poonam_mahajan #Target_Hama_Modi_Dobara","Twitter for iPhone",6,2,"लक्ष्य_हमारा_मोदी_दोबारा",NA,NA,"soil health",FALSE,118665,NA,"soil health;soil health"
"177","API","2019-01-22 04:09:24",848176449374699520,"BJYM4maha","मोदी सरकार किसानों को Soil Health Card दे रही है जिससे किसानों को मिट्टी की गुणवत्ता का अध्ययन करके एक अच्छी फ़सल प्राप्त करने में सहायता मिल रही है
17,93,40,643 Soil Health Cards have been Dispatched! @BJYM @poonam_mahajan
#लक्ष्य_हमारा_मोदी_दोबारा @iYogeshTilekar","The Modi government is giving Soil Health Card to the farmers so that farmers are getting help in achieving a good crop by studying the quality of soils. 17,93,40,643 Soil Health Cards have been dispatched! @BJYM @poonam_mahajan # Target_Humara_Modi_Dobara @iYogeshTilekar","Twitter for iPhone",0,3,"लक्ष्य_हमारा_मोदी_दोबारा","Pune","IN","soil health",FALSE,118666,"India","soil health;soil health"
"178","API","2019-01-22 04:11:38",990466819,"bjym4chd","मोदी सरकार किसानों को Soil Health Card दे रही है जिससे किसानों को मिट्टी की गुणवत्ता का अध्ययन करके एक अच्छी फ़सल प्राप्त करने में सहायता मिल रही है 

17,93,40,643 Soil Health Cards have been Dispatched! @BJYM @poonam_mahajan

#लक्ष्य_हमारा_मोदी_दोबारा","The Modi government is giving Soil Health Card to the farmers so that farmers are getting help in achieving a good crop by studying the quality of soils. NA17,93,40,643 Soil Health Cards have been dispatched! @BJYM @poonam_mahajan #Target_Hama_Modi_Dobara","Twitter for Android",1,1,"लक्ष्य_हमारा_मोदी_दोबारा",NA,NA,"soil health",FALSE,118669,NA,"soil health;soil health"
"179","API","2019-01-22 03:39:23",1338410468,"Rajanmalibjym","मोदी सरकार किसानों को Soil Health Card दे रही है जिससे किसानों को मिट्टी की गुणवत्ता का अध्ययन करके एक अच्छी फ़सल प्राप्त करने में सहायता मिल रही है

17,93,40,643 Soil Health Cards have been Dispatched! @BJYM @poonam_mahajan

#लक्ष्य_हमारा_मोदी_दोबारा","The Modi government is giving Soil Health Card to the farmers so that farmers are getting help in achieving a good crop by studying the quality of soils. NA17,93,40,643 Soil Health Cards have been dispatched! @BJYM @poonam_mahajan #Target_Hama_Modi_Dobara","Twitter for Android",0,0,"लक्ष्य_हमारा_मोदी_दोबारा",NA,NA,"soil health",FALSE,118670,NA,"soil health;soil health"
"180","API","2019-01-22 03:40:34",3316801230,"iRajeshBJP","मोदी सरकार किसानों को Soil Health Card दे रही है जिससे किसानों को मिट्टी की गुणवत्ता का अध्ययन करके एक अच्छी फ़सल प्राप्त करने में सहायता मिल रही है 

17,93,40,643 Soil Health Cards have been Dispatched! @BJYM @poonam_mahajan

#लक्ष्य_हमारा_मोदी_दोबारा","The Modi government is giving Soil Health Card to the farmers so that farmers are getting help in achieving a good crop by studying the quality of soils. NA17,93,40,643 Soil Health Cards have been dispatched! @BJYM @poonam_mahajan #Target_Hama_Modi_Dobara","Twitter for Android",1,3,"लक्ष्य_हमारा_मोदी_दोबारा",NA,NA,"soil health",FALSE,118671,NA,"soil health;soil health"
"181","API","2019-01-22 04:08:44",3223475954,"vipulsharma_ind","मोदी सरकार किसानों को Soil Health Card दे रही है जिससे किसानों को मिट्टी की गुणवत्ता का अध्ययन करके एक अच्छी फ़सल प्राप्त करने में सहायता मिल रही है

17,93,40,643 Soil Health Cards have been Dispatched! @BJYM @poonam_mahajan

#लक्ष्य_हमारा_मोदी_दोबारा","The Modi government is giving Soil Health Card to the farmers so that farmers are getting help in achieving a good crop by studying the quality of soils. NA17,93,40,643 Soil Health Cards have been dispatched! @BJYM @poonam_mahajan #Target_Hama_Modi_Dobara","Twitter for Android",0,0,"लक्ष्य_हमारा_मोदी_दोबारा",NA,NA,"soil health",FALSE,118672,NA,"soil health;soil health"
"182","API","2019-01-22 03:33:34",2500639895,"IRahulHaroli","मोदी सरकार किसानों को Soil Health Card दे रही है जिससे किसानों को मिट्टी की गुणवत्ता का अध्ययन करके एक अच्छी फ़सल प्राप्त करने में सहायता मिल रही है 

17,93,40,643 Soil Health Cards have been Dispatched! 

#लक्ष्य_हमारा_मोदी_दोबारा","The Modi government is giving Soil Health Card to the farmers so that farmers are getting help in achieving a good crop by studying the quality of soils. NA17,93,40,643 Soil Health Cards have been dispatched! #Target_your_modi_dobara","Twitter for Android",0,2,"लक्ष्य_हमारा_मोदी_दोबारा",NA,NA,"soil health",FALSE,118675,NA,"soil health;soil health"
"183","API","2019-01-25 13:31:52",368324711,"pradeepraturi1","@narendramodi @CyrilRamaphosa मोदी सरकार किसानों को Soil Health Card दे रही है जिससे किसानों को मिट्टी की गुणवत्ता का अध्ययन करके एक अच्छी फ़सल प्राप्त करने में सहायता मिल रही है

17,93,40,643 Soil Health Cards have been Dispatched!

#लक्ष्य_हमारा_मोदी_दोबारा","@narendramodi @CyrilRamaphosa Modi government is giving Soil Health Card to farmers, so that farmers are getting help in achieving a good harvest by studying soil quality NA17,93,40,643 Soil Health Cards have been Dispatched! #Target_your_modi_dobara","Twitter for Android",7,1,"लक्ष्य_हमारा_मोदी_दोबारा","Noida","IN","soil health",FALSE,119326,"India","soil health;soil health"
"184","API","2019-01-24 07:32:54",778488595531399168,"get2ishan","@DrGPradhan @narendramodi जल वायु सड़क रेल यात्रा में तेजी से सुधार
किसान के लिए 1.5 गुना MSP ,e-mandi
Crop insurance
Soil health card.

में भारत को विश्व में सबसे मजबूत देश बनाना चाहता हूं जिसके लिए मजबूत सरकार चाहिए और ओ चाहते मजबूर सरकार ताकि आपस में मिल बाँट के खा सके-कुछ इस तरह के स्पीच होनी चाहिए","@DrGPradhan @narendramodi Rapid improvement in water for air road rail travel 1.5 times MSP, e-mandi Crop insurance Soil health card for the farmer . NAI want to make India the strongest country in the world, for which a strong government needs and o for a forced government, so that they can eat together in the middle - something like this should be the speech","Twitter for Android",2,2,"",NA,NA,"soil health",FALSE,119672,NA,"soil health"
